Genre,Sequence,Label
Jazz,"[('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '38,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '37,38,42,51', 72)]"
Jazz,"[('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72)]","[('1/8', '37,38,42,51', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '35,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72)]","[('1/8', '42,51,37,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '38,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72)]","[('1/8', '35,51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '38,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '42,51,37,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '38,46,69', 72)]"
Jazz,"[('1/8', '38,69', 72), ('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72)]","[('1/8', '37,38,42,51', 72)]"
Jazz,"[('1/8', '37,42,51,57', 72), ('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72)]","[('1/8', '37,38,42,51', 72)]"
Jazz,"[('1/4', '69', 72), ('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '35,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '35,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72)]","[('1/8', '46,69', 72)]"
Jazz,"[('1/8', '38,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '38,46,69', 72), ('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '37,38,42,51', 72), ('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/4', '69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '35,51,69', 72), ('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '46,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72)]","[('1/8', '35,38,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72)]","[('1/8', '35,38,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72)]","[('1/4', '69', 72)]"
Jazz,"[('1/8', '37,42,51,49', 72), ('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72)]","[('1/8', '35,69,57', 72)]"
Jazz,"[('1/4', '69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72)]","[('1/8', '38', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '38,69', 72), ('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '35,38,51,69', 72), ('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '35,38,51,69', 72), ('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/4', '69', 72), ('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '35,69,57', 72), ('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '35,51,69', 72)]"
Jazz,"[('1/8', '38', 72), ('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '38,51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72)]","[('1/8', '35,51,69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72)]","[('1/8', '69', 72)]"
Jazz,"[('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72)]","[('1/8', '37,42,51,69', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72)]","[('1/8', '51,69', 72)]"
Jazz,"[('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '38,51,69', 72), ('1/8', '35,51,69', 72), ('1/8', '69', 72), ('1/8', '37,42,51,69', 72), ('1/8', '51,69', 72)]","[('1/8', '51,69', 72)]"
