Genre,Sequence,Label
Jazz,"[('3/8', '67', 72), ('1/8', '63', 72), ('1/1', '62', 72), ('1/1', '60', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72)]","[('1/2', '69,70', 72)]"
Jazz,"[('1/8', '63', 72), ('1/1', '62', 72), ('1/1', '60', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72)]","[('3/4', '69', 72)]"
Jazz,"[('1/1', '62', 72), ('1/1', '60', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72)]","[('1/8', '66,67,68', 72)]"
Jazz,"[('1/1', '60', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72)]","[('1/8', '63,64,65', 72)]"
Jazz,"[('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72)]","[('3/8', '62,61', 72)]"
Jazz,"[('3/8', '60', 72), ('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72)]","[('1/8', '62', 72)]"
Jazz,"[('1/8', '58', 72), ('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72)]","[('1/2', '55', 72)]"
Jazz,"[('1/4', '62', 72), ('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72)]","[('3/8', '58', 72)]"
Jazz,"[('1/8', '63,64,65', 72), ('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72)]","[('1/8', '58,59', 72)]"
Jazz,"[('1/8', '66,67,68', 72), ('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72)]","[('3/8', '55', 72)]"
Jazz,"[('1/2', '69,70', 72), ('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72)]","[('1/8', '58', 72)]"
Jazz,"[('3/4', '69', 72), ('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72)]","[('3/8', '60', 72)]"
Jazz,"[('1/8', '66,67,68', 72), ('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72)]","[('1/8', '62', 72)]"
Jazz,"[('1/8', '63,64,65', 72), ('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72)]","[('1/8', '70', 72)]"
Jazz,"[('3/8', '62,61', 72), ('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '62', 72), ('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72)]","[('1/8', '70', 72)]"
Jazz,"[('1/2', '55', 72), ('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72)]","[('1/2', '70', 72)]"
Jazz,"[('3/8', '58', 72), ('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '58,59', 72), ('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72)]","[('1/8', '65', 72)]"
Jazz,"[('3/8', '55', 72), ('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '58', 72), ('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72)]","[('9/8', '60', 72)]"
Jazz,"[('3/8', '60', 72), ('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72)]","[('3/8', '63', 72)]"
Jazz,"[('1/8', '62', 72), ('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72)]","[('1/8', '62', 72)]"
Jazz,"[('1/8', '70', 72), ('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72)]","[('1/8', '69', 72)]"
Jazz,"[('3/8', '70', 72), ('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '70', 72), ('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72)]","[('9/8', '62', 72)]"
Jazz,"[('1/2', '70', 72), ('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72)]","[('3/8', '65', 72)]"
Jazz,"[('3/8', '70', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72)]","[('1/8', '63', 72)]"
Jazz,"[('1/8', '65', 72), ('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72)]","[('1/8', '69', 72)]"
Jazz,"[('3/8', '70', 72), ('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72)]","[('3/8', '70', 72)]"
Jazz,"[('9/8', '60', 72), ('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72)]","[('9/8', '62', 72)]"
Jazz,"[('3/8', '63', 72), ('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72)]","[('3/8', '65', 72)]"
Jazz,"[('1/8', '62', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72)]","[('1/8', '64', 72)]"
Jazz,"[('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72)]","[('1/2', '67', 72)]"
Jazz,"[('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72)]","[('3/8', '69', 72)]"
Jazz,"[('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72)]","[('3/4', '72', 72)]"
Jazz,"[('3/8', '65', 72), ('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72)]","[('1/8', '70,71', 72)]"
Jazz,"[('1/8', '63', 72), ('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72)]","[('1/8', '67,68,69', 72)]"
Jazz,"[('1/8', '69', 72), ('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72)]","[('1/8', '64,65,66', 72)]"
Jazz,"[('3/8', '70', 72), ('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72)]","[('1/2', '62,63', 72)]"
Jazz,"[('9/8', '62', 72), ('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72)]","[('3/8', '63', 72)]"
Jazz,"[('3/8', '65', 72), ('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72)]","[('5/8', '67', 72)]"
Jazz,"[('1/8', '64', 72), ('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72)]","[('1/8', '62', 72)]"
Jazz,"[('1/2', '67', 72), ('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72)]","[('1/8', '60', 72)]"
Jazz,"[('3/8', '69', 72), ('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72)]","[('1/2', '58', 72)]"
Jazz,"[('3/4', '72', 72), ('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72)]","[('1/8', '60', 72)]"
Jazz,"[('1/8', '70,71', 72), ('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72)]","[('1/2', '62', 72)]"
Jazz,"[('1/8', '67,68,69', 72), ('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72)]","[('3/8', '65', 72)]"
Jazz,"[('1/8', '64,65,66', 72), ('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72)]","[('1/8', '74', 72)]"
Jazz,"[('1/2', '62,63', 72), ('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72)]","[('1/8', '68', 72)]"
Jazz,"[('3/8', '63', 72), ('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72)]","[('3/8', '69', 72)]"
Jazz,"[('5/8', '67', 72), ('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72)]","[('1/8', '74', 72)]"
Jazz,"[('1/8', '62', 72), ('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72)]","[('1/2', '72', 72)]"
Jazz,"[('1/8', '60', 72), ('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72)]","[('1/2', '72', 72)]"
Jazz,"[('1/2', '58', 72), ('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72)]","[('3/8', '72', 72)]"
Jazz,"[('1/8', '60', 72), ('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72)]","[('1/8', '70', 72)]"
Jazz,"[('1/2', '62', 72), ('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72)]","[('3/8', '67', 72)]"
Jazz,"[('3/8', '65', 72), ('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72)]","[('1/8', '63', 72)]"
Jazz,"[('1/8', '74', 72), ('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72)]","[('3/8', '62', 72)]"
Jazz,"[('1/8', '68', 72), ('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72)]","[('1/8', '60', 72)]"
Jazz,"[('3/8', '69', 72), ('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72)]","[('3/8', '58', 72)]"
Jazz,"[('1/8', '74', 72), ('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72)]","[('1/8', '60', 72)]"
Jazz,"[('1/2', '72', 72), ('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72)]","[('3/8', '62', 72)]"
Jazz,"[('1/2', '72', 72), ('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72)]","[('1/8', '65', 72)]"
Jazz,"[('3/8', '72', 72), ('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '70', 72), ('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72)]","[('1/1', '69', 72)]"
Jazz,"[('3/8', '67', 72), ('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72)]","[('1/8', '68', 72)]"
Jazz,"[('1/8', '63', 72), ('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72)]","[('1/2', '66,67', 72)]"
Jazz,"[('3/8', '62', 72), ('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72)]","[('1/2', '67', 72)]"
Jazz,"[('1/8', '60', 72), ('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72)]","[('1/2', '70', 72)]"
Jazz,"[('3/8', '58', 72), ('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72)]","[('3/8', '67', 72)]"
Jazz,"[('1/8', '60', 72), ('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72)]","[('1/8', '70', 72)]"
Jazz,"[('3/8', '62', 72), ('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72)]","[('3/8', '72', 72)]"
Jazz,"[('1/8', '65', 72), ('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72)]","[('5/8', '74', 72)]"
Jazz,"[('3/8', '70', 72), ('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72)]","[('3/8', '74', 72)]"
Jazz,"[('1/1', '69', 72), ('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72)]","[('1/8', '73', 72)]"
Jazz,"[('1/8', '68', 72), ('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72)]","[('3/8', '74', 72)]"
Jazz,"[('1/2', '66,67', 72), ('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72)]","[('1/8', '77', 72)]"
Jazz,"[('1/2', '67', 72), ('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72)]","[('1/8', '74', 72)]"
Jazz,"[('1/2', '70', 72), ('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72)]","[('1/8', '73', 72)]"
Jazz,"[('3/8', '67', 72), ('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72)]","[('1/4', '74', 72)]"
Jazz,"[('1/8', '70', 72), ('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72)]","[('1/8', '75', 72)]"
Jazz,"[('3/8', '72', 72), ('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72)]","[('3/8', '74', 72)]"
Jazz,"[('5/8', '74', 72), ('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72)]","[('1/8', '69', 72)]"
Jazz,"[('3/8', '74', 72), ('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72)]","[('1/8', '67', 72)]"
Jazz,"[('1/8', '73', 72), ('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72)]","[('3/8', '70', 72)]"
Jazz,"[('3/8', '74', 72), ('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72)]","[('1/8', '74', 72)]"
Jazz,"[('1/8', '77', 72), ('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/8', '74', 72), ('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72)]","[('1/8', '67', 72)]"
Jazz,"[('1/8', '73', 72), ('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72)]","[('3/8', '70', 72)]"
Jazz,"[('1/4', '74', 72), ('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72), ('3/8', '70', 72)]","[('1/8', '74', 72)]"
Jazz,"[('1/8', '75', 72), ('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72)]","[('1/2', '77', 72)]"
Jazz,"[('3/8', '74', 72), ('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('1/2', '77', 72)]","[('1/2', '77', 72)]"
Jazz,"[('1/8', '69', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('1/2', '77', 72), ('1/2', '77', 72)]","[('1/2', '74', 72)]"
Jazz,"[('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('3/8', '70', 72), ('1/8', '67', 72), ('3/8', '70', 72), ('1/8', '74', 72), ('1/2', '77', 72), ('1/2', '77', 72), ('1/2', '74', 72)]","[('3/8', '74', 72)]"
