Genre,Sequence,Label
Pop,"[('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72)]","[('3/4', '38', 72)]"
Pop,"[('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72)]","[('3/4', '38', 72)]"
Pop,"[('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72)]","[('1/2', '33', 72)]"
Pop,"[('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72)]","[('3/2', '31', 72)]"
Pop,"[('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72)]","[('1/2', '35', 72)]"
Pop,"[('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72)]","[('2/1', '36', 72)]"
Pop,"[('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72)]","[('5/4', '36', 72)]"
Pop,"[('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72)]","[('1/8', '36', 72)]"
Pop,"[('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72)]","[('3/4', '36', 72)]"
Pop,"[('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72)]","[('5/4', '48', 72)]"
Pop,"[('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72)]","[('3/2', '36', 72)]"
Pop,"[('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('2/1', '36', 72)]"
Pop,"[('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('2/1', '36', 72)]"
Pop,"[('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/8', '36,48', 72), ('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/4', '36', 72), ('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('2/1', '36', 72)]"
Pop,"[('5/4', '48', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('2/1', '36', 72)]"
Pop,"[('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('2/1', '36', 72)]"
Pop,"[('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72)]","[('1/2', '35', 72)]"
Pop,"[('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72)]","[('3/2', '33', 72)]"
Pop,"[('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72)]","[('1/2', '33', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('3/2', '38', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72)]","[('1/2', '38', 72)]"
Pop,"[('1/2', '36', 72), ('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72)]","[('2/1', '43', 72)]"
Pop,"[('2/1', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72)]","[('3/4', '41', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72)]","[('3/4', '40', 72)]"
Pop,"[('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72)]","[('1/2', '38', 72)]"
Pop,"[('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/2', '38', 72), ('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '38', 72), ('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72)]","[('1/2', '35', 72)]"
Pop,"[('2/1', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72)]","[('3/2', '33', 72)]"
Pop,"[('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72)]","[('1/2', '33', 72)]"
Pop,"[('3/4', '40', 72), ('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72)]","[('3/2', '36', 72)]"
Pop,"[('1/2', '38', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72)]","[('3/2', '38', 72)]"
Pop,"[('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72)]","[('1/2', '38', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72)]","[('3/2', '43', 72)]"
Pop,"[('1/2', '36', 72), ('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72)]","[('1/2', '43', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72)]","[('3/4', '41', 72)]"
Pop,"[('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72)]","[('3/4', '40', 72)]"
Pop,"[('3/2', '33', 72), ('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72)]","[('1/2', '38', 72)]"
Pop,"[('1/2', '33', 72), ('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72)]","[('3/4', '41', 72)]"
Pop,"[('3/2', '36', 72), ('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72)]","[('3/4', '41', 72)]"
Pop,"[('1/2', '36', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72)]","[('1/2', '40', 72)]"
Pop,"[('3/2', '38', 72), ('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72)]","[('3/2', '38', 72)]"
Pop,"[('1/2', '38', 72), ('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72)]","[('1/2', '38', 72)]"
Pop,"[('3/2', '43', 72), ('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72)]","[('3/4', '36', 72)]"
Pop,"[('1/2', '43', 72), ('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72)]","[('3/4', '36', 72)]"
Pop,"[('3/4', '41', 72), ('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72)]","[('1/2', '35', 72)]"
Pop,"[('3/4', '40', 72), ('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72)]","[('3/2', '33', 72)]"
Pop,"[('1/2', '38', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72)]","[('3/4', '38', 72)]"
Pop,"[('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72)]","[('3/4', '38', 72)]"
Pop,"[('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72)]","[('1/2', '33', 72)]"
Pop,"[('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72)]","[('3/2', '31', 72)]"
Pop,"[('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72)]","[('1/2', '35', 72)]"
Pop,"[('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72)]","[('2/1', '36', 72)]"
Pop,"[('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72)]","[('5/4', '36', 72)]"
Pop,"[('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72)]","[('5/4', '48', 72)]"
Pop,"[('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72)]","[('3/4', '41', 72)]"
Pop,"[('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72)]","[('3/4', '41', 72)]"
Pop,"[('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72)]","[('1/2', '40', 72)]"
Pop,"[('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72)]","[('3/2', '38', 72)]"
Pop,"[('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72)]","[('1/2', '38', 72)]"
Pop,"[('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72)]","[('3/4', '36', 72)]"
Pop,"[('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72)]","[('3/4', '36', 72)]"
Pop,"[('2/1', '36', 72), ('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72)]","[('1/2', '35', 72)]"
Pop,"[('5/4', '36', 72), ('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72)]","[('3/2', '33', 72)]"
Pop,"[('5/4', '48', 72), ('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72)]","[('1/2', '36', 72)]"
Pop,"[('3/4', '41', 72), ('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72)]","[('3/4', '38', 72)]"
Pop,"[('3/4', '41', 72), ('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72)]","[('3/4', '38', 72)]"
Pop,"[('1/2', '40', 72), ('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72)]","[('1/2', '33', 72)]"
Pop,"[('3/2', '38', 72), ('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72)]","[('3/2', '31', 72)]"
Pop,"[('1/2', '38', 72), ('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72)]","[('1/2', '35', 72)]"
Pop,"[('3/4', '36', 72), ('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72)]","[('2/1', '36', 72)]"
Pop,"[('3/4', '36', 72), ('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72)]","[('5/4', '36', 72)]"
Pop,"[('1/2', '35', 72), ('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72)]","[('1/8', '36', 72)]"
Pop,"[('3/2', '33', 72), ('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72)]","[('3/4', '36', 72)]"
Pop,"[('1/2', '36', 72), ('3/4', '38', 72), ('3/4', '38', 72), ('1/2', '33', 72), ('3/2', '31', 72), ('1/2', '35', 72), ('2/1', '36', 72), ('5/4', '36', 72), ('1/8', '36,48', 72), ('3/4', '36', 72)]","[(-2, -2, -2)]"
Pop,"[('1/2', '35', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72)]","[('1/4', '28', 72)]"
Pop,"[('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72)]","[('1/4', '28', 72)]"
Pop,"[('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72)]","[('1/4', '28', 72)]"
Pop,"[('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72)]","[('1/4', '28', 72)]"
Pop,"[('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72), ('1/4', '28', 72)]","[('1/4', '28', 72)]"
