Genre,Sequence,Label
Jazz,"[('1/8', '65,72,77,81', 72), ('1/2', '65,72,77,81', 72), ('3/4', '63,68,73,78', 72), ('3/4', '82', 72), ('2/1', '74,79,62,67', 72), ('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72)]","[('1/4', '73,69,77', 72)]"
Jazz,"[('1/2', '65,72,77,81', 72), ('3/4', '63,68,73,78', 72), ('3/4', '82', 72), ('2/1', '74,79,62,67', 72), ('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72)]","[('1/4', '74', 72)]"
Jazz,"[('3/4', '63,68,73,78', 72), ('3/4', '82', 72), ('2/1', '74,79,62,67', 72), ('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72)]","[('1/2', '67,72,76', 72)]"
Jazz,"[('3/4', '82', 72), ('2/1', '74,79,62,67', 72), ('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72)]","[('5/8', '67,68,72,61', 72)]"
Jazz,"[('2/1', '74,79,62,67', 72), ('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72)]","[('3/8', '72,65', 72)]"
Jazz,"[('2/1', '83', 72), ('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72)]","[('1/8', '61', 72)]"
Jazz,"[('1/2', '77,62,81,67', 72), ('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72)]","[('1/8', '65', 72)]"
Jazz,"[('1/2', '72', 72), ('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72)]","[('5/8', '61,63', 72)]"
Jazz,"[('1/2', '62,67,76,79', 72), ('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72), ('5/8', '61,63', 72)]","[('1/2', '64,68', 72)]"
Jazz,"[('1/8', '62,67', 72), ('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72), ('5/8', '61,63', 72), ('1/2', '64,68', 72)]","[('1/2', '61,66', 72)]"
Jazz,"[('1/4', '73,69,77', 72), ('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72), ('5/8', '61,63', 72), ('1/2', '64,68', 72), ('1/2', '61,66', 72)]","[('1/2', '65', 72)]"
Jazz,"[('1/4', '74', 72), ('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72), ('5/8', '61,63', 72), ('1/2', '64,68', 72), ('1/2', '61,66', 72), ('1/2', '65', 72)]","[('1/2', '65,63', 72)]"
Jazz,"[('1/2', '67,72,76', 72), ('5/8', '67,68,72,61', 72), ('3/8', '72,65', 72), ('1/8', '61', 72), ('1/8', '65', 72), ('5/8', '61,63', 72), ('1/2', '64,68', 72), ('1/2', '61,66', 72), ('1/2', '65', 72), ('1/2', '65,63', 72)]","[(-2, -2, -2)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/4', '60,63,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72)]","[('1/8', '56,65,68', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72)]","[('1/4', '55,62,59,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72)]","[('1/4', '55,59,62,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72)]","[('1/8', '55,59,62,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72)]","[('1/4', '55,62,67,59', 72)]"
Latin,"[('1/4', '60,63,67', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72)]","[('1/8', '55,62,67', 72)]"
Latin,"[('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72)]","[('1/4', '55,59,67,62', 72)]"
Latin,"[('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '59,67', 72), ('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72)]","[('1/8', '56,65,68', 72)]"
Latin,"[('1/4', '55,59,62,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72)]","[('1/4', '55,62,59,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72)]","[('1/4', '59,62,55,67', 72)]"
Latin,"[('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72)]","[('1/8', '55,59,62,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72)]","[('1/4', '62,67,55,59', 72)]"
Latin,"[('1/8', '67,67,62', 72), ('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72)]","[('1/8', '55,62,67', 72)]"
Latin,"[('1/8', '56,65,68', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72)]","[('1/4', '55,59,67,62', 72)]"
Latin,"[('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '59,67', 72), ('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72)]","[('1/8', '56,60,63,67', 72)]"
Latin,"[('1/4', '59,62,55,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72)]","[('1/4', '56,63,60,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72)]","[('1/8', '56,60,63,67', 72)]"
Latin,"[('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72)]","[('1/2', '60,56,63,67', 72)]"
Latin,"[('1/8', '55,59,62,67', 72), ('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72)]","[('1/8', '55,60,63,67', 72)]"
Latin,"[('1/4', '62,67,55,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72)]","[('1/4', '55,60,63,67', 72)]"
Latin,"[('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72)]","[('1/8', '55,60,63,67', 72)]"
Latin,"[('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72)]","[('1/2', '55,60,63,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72)]","[('1/4', '55,62,59,67', 72)]"
Latin,"[('1/8', '67,67,62', 72), ('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/8', '56,60,63,67', 72), ('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72)]","[('1/8', '55,55,62,62', 72)]"
Latin,"[('1/4', '56,63,60,67', 72), ('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72)]","[('1/4', '55,62,59,67', 72)]"
Latin,"[('1/8', '56,60,63,67', 72), ('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/2', '60,56,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '55,60,63,67', 72), ('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72)]","[('1/8', '55,59,62,67', 72)]"
Latin,"[('1/4', '55,60,63,67', 72), ('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72)]","[('1/4', '55,62,67,59', 72)]"
Latin,"[('1/8', '55,60,63,67', 72), ('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72)]","[('1/8', '55,62,67', 72)]"
Latin,"[('1/2', '55,60,63,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72)]","[('1/4', '55,59,67,62', 72)]"
Latin,"[('1/4', '55,62,59,67', 72), ('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '55,55,62,62', 72), ('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72)]","[('1/8', '55,55,59,59', 72)]"
Latin,"[('1/8', '59,67', 72), ('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/4', '55,62,59,67', 72), ('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '62,66,67', 72), ('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '55,59,62,67', 72), ('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/4', '55,62,67,59', 72), ('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '55,62,67', 72), ('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/4', '55,59,67,62', 72), ('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '55,55,59,59', 72), ('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '67,67,62', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
Latin,"[('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72), ('1/8', '60,63,67', 72)]","[('1/8', '60,63,67', 72)]"
